case_type,date,count
Vaccinated Deaths per 10000,"Thursday, 17 March, 2022",0.014957327
Unvaccinated Deaths per 10000,"Friday, 18 March, 2022",0.038268364
Vaccinated Deaths per 10000,"Friday, 18 March, 2022",0.016404887
Unvaccinated Deaths per 10000,"Saturday, 19 March, 2022",0.032632421
Vaccinated Deaths per 10000,"Saturday, 19 March, 2022",0.017123564
Unvaccinated Deaths per 10000,"Sunday, 20 March, 2022",0.046166897
Vaccinated Deaths per 10000,"Sunday, 20 March, 2022",0.015659956
Unvaccinated Deaths per 10000,"Monday, 21 March, 2022",0.034660029
Vaccinated Deaths per 10000,"Monday, 21 March, 2022",0.013108165
Unvaccinated Deaths per 10000,"Tuesday, 22 March, 2022",0.038561524
Vaccinated Deaths per 10000,"Tuesday, 22 March, 2022",0.016745185
Unvaccinated Deaths per 10000,"Wednesday, 23 March, 2022",0.030888389
Vaccinated Deaths per 10000,"Wednesday, 23 March, 2022",0.013101791
Unvaccinated Deaths per 10000,"Thursday, 24 March, 2022",0.042530388
Vaccinated Deaths per 10000,"Thursday, 24 March, 2022",0.011279155
Unvaccinated Deaths per 10000,"Friday, 25 March, 2022",0.023257797
Vaccinated Deaths per 10000,"Friday, 25 March, 2022",0.010910067
Unvaccinated Deaths per 10000,"Saturday, 26 March, 2022",0.02720732
Vaccinated Deaths per 10000,"Saturday, 26 March, 2022",0.011631531
Unvaccinated Deaths per 10000,"Sunday, 27 March, 2022",0.038919251
Vaccinated Deaths per 10000,"Sunday, 27 March, 2022",0.010901854
Unvaccinated Deaths per 10000,"Monday, 28 March, 2022",0.021426319
Vaccinated Deaths per 10000,"Monday, 28 March, 2022",0.01416985
Unvaccinated Deaths per 10000,"Tuesday, 29 March, 2022",0.027304175
Vaccinated Deaths per 10000,"Tuesday, 29 March, 2022",0.006901642
Unvaccinated Deaths per 10000,"Wednesday, 30 March, 2022",0.013667895
Vaccinated Deaths per 10000,"Wednesday, 30 March, 2022",0.010168651
Unvaccinated Deaths per 10000,"Thursday, 31 March, 2022",0.021511104
Vaccinated Deaths per 10000,"Thursday, 31 March, 2022",0.010891877
Unvaccinated Deaths per 10000,"Friday, 1 April, 2022",0.031357399
Vaccinated Deaths per 10000,"Friday, 1 April, 2022",0.009072883
Unvaccinated Deaths per 10000,"Saturday, 2 April, 2022",0.013744784
Vaccinated Deaths per 10000,"Saturday, 2 April, 2022",0.006167407
Unvaccinated Deaths per 10000,"Sunday, 3 April, 2022",0.02554039
Vaccinated Deaths per 10000,"Sunday, 3 April, 2022",0.006166766
Unvaccinated Deaths per 10000,"Monday, 4 April, 2022",0.035386915
Vaccinated Deaths per 10000,"Monday, 4 April, 2022",0.004715189
Unvaccinated Deaths per 10000,"Tuesday, 5 April, 2022",0.015738161
Vaccinated Deaths per 10000,"Tuesday, 5 April, 2022",0.006527909
Unvaccinated Deaths per 10000,"Wednesday, 6 April, 2022",0.017719068
Vaccinated Deaths per 10000,"Wednesday, 6 April, 2022",0.005076542
Unvaccinated Deaths per 10000,"Thursday, 7 April, 2022",0.001970551
Vaccinated Deaths per 10000,"Thursday, 7 April, 2022",0.006525906
Unvaccinated Deaths per 10000,"Friday, 8 April, 2022",0.007893683
Vaccinated Deaths per 10000,"Friday, 8 April, 2022",0.00326208
Unvaccinated Deaths per 10000,"Saturday, 9 April, 2022",0.01581092
Vaccinated Deaths per 10000,"Saturday, 9 April, 2022",0.003623542
Unvaccinated Deaths per 10000,"Sunday, 10 April, 2022",0.009890312
Vaccinated Deaths per 10000,"Sunday, 10 April, 2022",0.003985269
Unvaccinated Deaths per 10000,"Monday, 11 April, 2022",0.017819781
Vaccinated Deaths per 10000,"Monday, 11 April, 2022",0.00470903
Unvaccinated Deaths per 10000,"Tuesday, 12 April, 2022",0.009909797
Vaccinated Deaths per 10000,"Tuesday, 12 April, 2022",0.004346001
Unvaccinated Deaths per 10000,"Wednesday, 13 April, 2022",0.001984366
Vaccinated Deaths per 10000,"Wednesday, 13 April, 2022",0.004707125
Unvaccinated Deaths per 10000,"Thursday, 14 April, 2022",0.015904139
Vaccinated Deaths per 10000,"Thursday, 14 April, 2022",0.003257687
Unvaccinated Deaths per 10000,"Friday, 15 April, 2022",0.009964189
Vaccinated Deaths per 10000,"Friday, 15 April, 2022",0.004703477
Unvaccinated Deaths per 10000,"Saturday, 16 April, 2022",0.007996437
Vaccinated Deaths per 10000,"Saturday, 16 April, 2022",0.0025312
Unvaccinated Deaths per 10000,"Sunday, 17 April, 2022",0.00801564
Vaccinated Deaths per 10000,"Sunday, 17 April, 2022",0.00108433
Unvaccinated Deaths per 10000,"Monday, 18 April, 2022",0.006023645
Vaccinated Deaths per 10000,"Monday, 18 April, 2022",0.003613144
Unvaccinated Deaths per 10000,"Tuesday, 19 April, 2022",0.006033565
Vaccinated Deaths per 10000,"Tuesday, 19 April, 2022",0.00144483
Unvaccinated Deaths per 10000,"Wednesday, 20 April, 2022",0.00604833
Vaccinated Deaths per 10000,"Wednesday, 20 April, 2022",0.002166295
Unvaccinated Deaths per 10000,"Thursday, 21 April, 2022",0.006066798
Vaccinated Deaths per 10000,"Thursday, 21 April, 2022",0.00288682
Unvaccinated Deaths per 10000,"Friday, 22 April, 2022",0.006088375
Vaccinated Deaths per 10000,"Friday, 22 April, 2022",0.002163747
Unvaccinated Deaths per 10000,"Saturday, 23 April, 2022",0.008148706
Vaccinated Deaths per 10000,"Saturday, 23 April, 2022",0.001441527
Unvaccinated Deaths per 10000,"Sunday, 24 April, 2022",0.008169748
Vaccinated Deaths per 10000,"Sunday, 24 April, 2022",0.001440871
Unvaccinated Deaths per 10000,"Monday, 25 April, 2022",0.004091918
Vaccinated Deaths per 10000,"Monday, 25 April, 2022",0.001080325
Unvaccinated Deaths per 10000,"Tuesday, 26 April, 2022",0.008196891
Vaccinated Deaths per 10000,"Tuesday, 26 April, 2022",0.00144003
Unvaccinated Deaths per 10000,"Wednesday, 27 April, 2022",0.006158869
Vaccinated Deaths per 10000,"Wednesday, 27 April, 2022",0.001799462
Unvaccinated Deaths per 10000,"Thursday, 28 April, 2022",0.008226749
Vaccinated Deaths per 10000,"Thursday, 28 April, 2022",0.00179889
Unvaccinated Deaths per 10000,"Friday, 29 April, 2022",0
Vaccinated Deaths per 10000,"Friday, 29 April, 2022",0.001438515
Unvaccinated Deaths per 10000,"Saturday, 30 April, 2022",0.002064893
Vaccinated Deaths per 10000,"Saturday, 30 April, 2022",0.001078584
Unvaccinated Deaths per 10000,"Sunday, 1 May, 2022",0.004131809
Vaccinated Deaths per 10000,"Sunday, 1 May, 2022",0.002156985
Unvaccinated Deaths per 10000,"Monday, 2 May, 2022",0.00413249
Vaccinated Deaths per 10000,"Monday, 2 May, 2022",0.000359487
Unvaccinated Deaths per 10000,"Tuesday, 3 May, 2022",0.002066517
Vaccinated Deaths per 10000,"Tuesday, 3 May, 2022",0.000718958
Unvaccinated Deaths per 10000,"Wednesday, 4 May, 2022",0.006200471
Vaccinated Deaths per 10000,"Wednesday, 4 May, 2022",0.001078409
Unvaccinated Deaths per 10000,"Thursday, 5 May, 2022",0
Vaccinated Deaths per 10000,"Thursday, 5 May, 2022",0.001437758
Unvaccinated Deaths per 10000,"Friday, 6 May, 2022",0.002069773
Vaccinated Deaths per 10000,"Friday, 6 May, 2022",0
Unvaccinated Deaths per 10000,"Saturday, 7 May, 2022",0.004143978
Vaccinated Deaths per 10000,"Saturday, 7 May, 2022",0.000359314
Unvaccinated Deaths per 10000,"Sunday, 8 May, 2022",0.004151011
Vaccinated Deaths per 10000,"Sunday, 8 May, 2022",0.000718417
Unvaccinated Deaths per 10000,"Monday, 9 May, 2022",0.00415864
Vaccinated Deaths per 10000,"Monday, 9 May, 2022",0.001436377
Unvaccinated Deaths per 10000,"Tuesday, 10 May, 2022",0.004167606
Vaccinated Deaths per 10000,"Tuesday, 10 May, 2022",0.001076883
Unvaccinated Deaths per 10000,"Wednesday, 11 May, 2022",0.002089523
Vaccinated Deaths per 10000,"Wednesday, 11 May, 2022",0.001793959
Unvaccinated Deaths per 10000,"Thursday, 12 May, 2022",0.008389754
Vaccinated Deaths per 10000,"Thursday, 12 May, 2022",0.000717119
Unvaccinated Deaths per 10000,"Friday, 13 May, 2022",0.00210765
Vaccinated Deaths per 10000,"Friday, 13 May, 2022",0.001074788
Unvaccinated Deaths per 10000,"Saturday, 14 May, 2022",0.004231341
Vaccinated Deaths per 10000,"Saturday, 14 May, 2022",0.000358032
Unvaccinated Deaths per 10000,"Sunday, 15 May, 2022",0.002120241
Vaccinated Deaths per 10000,"Sunday, 15 May, 2022",0.001431606
Unvaccinated Deaths per 10000,"Monday, 16 May, 2022",0
Vaccinated Deaths per 10000,"Monday, 16 May, 2022",0.001431463
Unvaccinated Deaths per 10000,"Tuesday, 17 May, 2022",0
Vaccinated Deaths per 10000,"Tuesday, 17 May, 2022",0.000357817
Unvaccinated Deaths per 10000,"Wednesday, 18 May, 2022",0
Vaccinated Deaths per 10000,"Wednesday, 18 May, 2022",0.002146622
Unvaccinated Deaths per 10000,"Thursday, 19 May, 2022",0
Vaccinated Deaths per 10000,"Thursday, 19 May, 2022",0.001430832
Unvaccinated Deaths per 10000,"Friday, 20 May, 2022",0
Vaccinated Deaths per 10000,"Friday, 20 May, 2022",0.001072812
Unvaccinated Deaths per 10000,"Saturday, 21 May, 2022",0
Vaccinated Deaths per 10000,"Saturday, 21 May, 2022",0
Unvaccinated Deaths per 10000,"Sunday, 22 May, 2022",0
Vaccinated Deaths per 10000,"Sunday, 22 May, 2022",0.00071483
Unvaccinated Deaths per 10000,"Monday, 23 May, 2022",0
Vaccinated Deaths per 10000,"Monday, 23 May, 2022",0.001429459
Unvaccinated Deaths per 10000,"Tuesday, 24 May, 2022",0.004282419
Vaccinated Deaths per 10000,"Tuesday, 24 May, 2022",0.001071932
Unvaccinated Deaths per 10000,"Wednesday, 25 May, 2022",0
Vaccinated Deaths per 10000,"Wednesday, 25 May, 2022",0.00071451
Unvaccinated Deaths per 10000,"Thursday, 26 May, 2022",0.004292507
Vaccinated Deaths per 10000,"Thursday, 26 May, 2022",0.000714341
Unvaccinated Deaths per 10000,"Friday, 27 May, 2022",0
Vaccinated Deaths per 10000,"Friday, 27 May, 2022",0.001428209
Unvaccinated Deaths per 10000,"Saturday, 28 May, 2022",0.004309232
Vaccinated Deaths per 10000,"Saturday, 28 May, 2022",0.00035694
Unvaccinated Deaths per 10000,"Sunday, 29 May, 2022",0.00215796
Vaccinated Deaths per 10000,"Sunday, 29 May, 2022",0.001070546
Unvaccinated Deaths per 10000,"Monday, 30 May, 2022",0.006482238
Vaccinated Deaths per 10000,"Monday, 30 May, 2022",0.000713545
Unvaccinated Deaths per 10000,"Tuesday, 31 May, 2022",0
Vaccinated Deaths per 10000,"Tuesday, 31 May, 2022",0.00071334
Unvaccinated Deaths per 10000,"Wednesday, 1 June, 2022",0.002164932
Vaccinated Deaths per 10000,"Wednesday, 1 June, 2022",0.00249661
Unvaccinated Deaths per 10000,"Thursday, 2 June, 2022",0.002165389
Vaccinated Deaths per 10000,"Thursday, 2 June, 2022",0.001426585
Unvaccinated Deaths per 10000,"Friday, 3 June, 2022",0.002166471
Vaccinated Deaths per 10000,"Friday, 3 June, 2022",0.001069851
Unvaccinated Deaths per 10000,"Saturday, 4 June, 2022",0.002167493
Vaccinated Deaths per 10000,"Saturday, 4 June, 2022",0.001069768
Unvaccinated Deaths per 10000,"Sunday, 5 June, 2022",0
Vaccinated Deaths per 10000,"Sunday, 5 June, 2022",0
Unvaccinated Deaths per 10000,"Monday, 6 June, 2022",0
Vaccinated Deaths per 10000,"Monday, 6 June, 2022",0.001069692
Unvaccinated Deaths per 10000,"Tuesday, 7 June, 2022",0
Vaccinated Deaths per 10000,"Tuesday, 7 June, 2022",0.000713111
Unvaccinated Deaths per 10000,"Wednesday, 8 June, 2022",0.002169084
Vaccinated Deaths per 10000,"Wednesday, 8 June, 2022",0.001426185
Unvaccinated Deaths per 10000,"Thursday, 9 June, 2022",0.002169484
Vaccinated Deaths per 10000,"Thursday, 9 June, 2022",0
Unvaccinated Deaths per 10000,"Friday, 10 June, 2022",0
Vaccinated Deaths per 10000,"Friday, 10 June, 2022",0.001069559
Unvaccinated Deaths per 10000,"Saturday, 11 June, 2022",0.004340956
Vaccinated Deaths per 10000,"Saturday, 11 June, 2022",0.000713017
Unvaccinated Deaths per 10000,"Sunday, 12 June, 2022",0
Vaccinated Deaths per 10000,"Sunday, 12 June, 2022",0
Unvaccinated Deaths per 10000,"Monday, 13 June, 2022",0.002171205
Vaccinated Deaths per 10000,"Monday, 13 June, 2022",0.001782445
Unvaccinated Deaths per 10000,"Tuesday, 14 June, 2022",0
Vaccinated Deaths per 10000,"Tuesday, 14 June, 2022",0.001069436
Unvaccinated Deaths per 10000,"Wednesday, 15 June, 2022",0.002172216
Vaccinated Deaths per 10000,"Wednesday, 15 June, 2022",0
Unvaccinated Deaths per 10000,"Thursday, 16 June, 2022",0
Vaccinated Deaths per 10000,"Thursday, 16 June, 2022",0.000712906
Unvaccinated Deaths per 10000,"Friday, 17 June, 2022",0
Vaccinated Deaths per 10000,"Friday, 17 June, 2022",0
Unvaccinated Deaths per 10000,"Saturday, 18 June, 2022",0
Vaccinated Deaths per 10000,"Saturday, 18 June, 2022",0
Unvaccinated Deaths per 10000,"Sunday, 19 June, 2022",0.004348026
Vaccinated Deaths per 10000,"Sunday, 19 June, 2022",0.00106924
Unvaccinated Deaths per 10000,"Monday, 20 June, 2022",0
Vaccinated Deaths per 10000,"Monday, 20 June, 2022",0.000712811
Unvaccinated Deaths per 10000,"Tuesday, 21 June, 2022",0.002174656
Vaccinated Deaths per 10000,"Tuesday, 21 June, 2022",0.000712792
Unvaccinated Deaths per 10000,"Wednesday, 22 June, 2022",0
Vaccinated Deaths per 10000,"Wednesday, 22 June, 2022",0.00035638
Unvaccinated Deaths per 10000,"Thursday, 23 June, 2022",0
Vaccinated Deaths per 10000,"Thursday, 23 June, 2022",0.000356349
Unvaccinated Deaths per 10000,"Friday, 24 June, 2022",0.00435564
Vaccinated Deaths per 10000,"Friday, 24 June, 2022",0.000712622
Unvaccinated Deaths per 10000,"Saturday, 25 June, 2022",0.002178429
Vaccinated Deaths per 10000,"Saturday, 25 June, 2022",0.001068885
Unvaccinated Deaths per 10000,"Sunday, 26 June, 2022",0.006536536
Vaccinated Deaths per 10000,"Sunday, 26 June, 2022",0.000712568
Unvaccinated Deaths per 10000,"Monday, 27 June, 2022",0.002179
Vaccinated Deaths per 10000,"Monday, 27 June, 2022",0.001425119
Unvaccinated Deaths per 10000,"Tuesday, 28 June, 2022",0
Vaccinated Deaths per 10000,"Tuesday, 28 June, 2022",0.001068829
Unvaccinated Deaths per 10000,"Wednesday, 29 June, 2022",0
Vaccinated Deaths per 10000,"Wednesday, 29 June, 2022",0.001068816
Unvaccinated Deaths per 10000,"Thursday, 30 June, 2022",0.002179644
Vaccinated Deaths per 10000,"Thursday, 30 June, 2022",0.000712525
Unvaccinated Deaths per 10000,"Friday, 1 July, 2022",0.004360308
Vaccinated Deaths per 10000,"Friday, 1 July, 2022",0.002137493
Unvaccinated Deaths per 10000,"Saturday, 2 July, 2022",0.004361299
Vaccinated Deaths per 10000,"Saturday, 2 July, 2022",0.000712471
Unvaccinated Deaths per 10000,"Sunday, 3 July, 2022",0.002180878
Vaccinated Deaths per 10000,"Sunday, 3 July, 2022",0.001424918
Unvaccinated Deaths per 10000,"Monday, 4 July, 2022",0
Vaccinated Deaths per 10000,"Monday, 4 July, 2022",0.001424897
Unvaccinated Deaths per 10000,"Tuesday, 5 July, 2022",0.002181384
Vaccinated Deaths per 10000,"Tuesday, 5 July, 2022",0.00178108
Unvaccinated Deaths per 10000,"Wednesday, 6 July, 2022",0.002181547
Vaccinated Deaths per 10000,"Wednesday, 6 July, 2022",0.00213727
Unvaccinated Deaths per 10000,"Thursday, 7 July, 2022",0.002181849
Vaccinated Deaths per 10000,"Thursday, 7 July, 2022",0.001781018
Unvaccinated Deaths per 10000,"Friday, 8 July, 2022",0.002182169
Vaccinated Deaths per 10000,"Friday, 8 July, 2022",0.00142478
Unvaccinated Deaths per 10000,"Saturday, 9 July, 2022",0.004364733
Vaccinated Deaths per 10000,"Saturday, 9 July, 2022",0.001780949
Unvaccinated Deaths per 10000,"Sunday, 10 July, 2022",0.004365193
Vaccinated Deaths per 10000,"Sunday, 10 July, 2022",0.002493286
Unvaccinated Deaths per 10000,"Monday, 11 July, 2022",0
Vaccinated Deaths per 10000,"Monday, 11 July, 2022",0.002493277
Unvaccinated Deaths per 10000,"Tuesday, 12 July, 2022",0.002182747
Vaccinated Deaths per 10000,"Tuesday, 12 July, 2022",0.003561797
Unvaccinated Deaths per 10000,"Wednesday, 13 July, 2022",0.004365781
Vaccinated Deaths per 10000,"Wednesday, 13 July, 2022",0.002137055
Unvaccinated Deaths per 10000,"Thursday, 14 July, 2022",0
Vaccinated Deaths per 10000,"Thursday, 14 July, 2022",0.001780829
Unvaccinated Deaths per 10000,"Friday, 15 July, 2022",0.00436716
Vaccinated Deaths per 10000,"Friday, 15 July, 2022",0.002136945
Unvaccinated Deaths per 10000,"Saturday, 16 July, 2022",0.004367748
Vaccinated Deaths per 10000,"Saturday, 16 July, 2022",0.001068449
Unvaccinated Deaths per 10000,"Sunday, 17 July, 2022",0.00436819
Vaccinated Deaths per 10000,"Sunday, 17 July, 2022",0.003561438
Unvaccinated Deaths per 10000,"Monday, 18 July, 2022",0.004368518
Vaccinated Deaths per 10000,"Monday, 18 July, 2022",0.002492976
Unvaccinated Deaths per 10000,"Tuesday, 19 July, 2022",0.006553288
Vaccinated Deaths per 10000,"Tuesday, 19 July, 2022",0.00213681
Unvaccinated Deaths per 10000,"Wednesday, 20 July, 2022",0.006554003
Vaccinated Deaths per 10000,"Wednesday, 20 July, 2022",0.0024929
Unvaccinated Deaths per 10000,"Thursday, 21 July, 2022",0.002184884
Vaccinated Deaths per 10000,"Thursday, 21 July, 2022",0.003205106
Unvaccinated Deaths per 10000,"Friday, 22 July, 2022",0.0021852
Vaccinated Deaths per 10000,"Friday, 22 July, 2022",0.001780572
Unvaccinated Deaths per 10000,"Saturday, 23 July, 2022",0.004371402
Vaccinated Deaths per 10000,"Saturday, 23 July, 2022",0.002492708
Unvaccinated Deaths per 10000,"Sunday, 24 July, 2022",0.002186054
Vaccinated Deaths per 10000,"Sunday, 24 July, 2022",0.001424367
Unvaccinated Deaths per 10000,"Monday, 25 July, 2022",0.008744767
Vaccinated Deaths per 10000,"Monday, 25 July, 2022",0.002492617
Unvaccinated Deaths per 10000,"Tuesday, 26 July, 2022",0.008745494
Vaccinated Deaths per 10000,"Tuesday, 26 July, 2022",0.001780417
Unvaccinated Deaths per 10000,"Wednesday, 27 July, 2022",0.004373191
Vaccinated Deaths per 10000,"Wednesday, 27 July, 2022",0.000712155
Unvaccinated Deaths per 10000,"Thursday, 28 July, 2022",0.002186794
Vaccinated Deaths per 10000,"Thursday, 28 July, 2022",0.001780361
Unvaccinated Deaths per 10000,"Friday, 29 July, 2022",0.002187142
Vaccinated Deaths per 10000,"Friday, 29 July, 2022",0.002848503
Unvaccinated Deaths per 10000,"Saturday, 30 July, 2022",0.00437468
Vaccinated Deaths per 10000,"Saturday, 30 July, 2022",0.003204519
Unvaccinated Deaths per 10000,"Sunday, 31 July, 2022",0.002187761
Vaccinated Deaths per 10000,"Sunday, 31 July, 2022",0.002492326
Unvaccinated Deaths per 10000,"Monday, 1 August, 2022",0.010939306
Vaccinated Deaths per 10000,"Monday, 1 August, 2022",0.002136263
Unvaccinated Deaths per 10000,"Tuesday, 2 August, 2022",0.004376098
Vaccinated Deaths per 10000,"Tuesday, 2 August, 2022",0.001068117
Unvaccinated Deaths per 10000,"Wednesday, 3 August, 2022",0.002188309
Vaccinated Deaths per 10000,"Wednesday, 3 August, 2022",0.002136192
Unvaccinated Deaths per 10000,"Thursday, 4 August, 2022",0.006565563
Vaccinated Deaths per 10000,"Thursday, 4 August, 2022",0.001780132
Unvaccinated Deaths per 10000,"Friday, 5 August, 2022",0.006566333
Vaccinated Deaths per 10000,"Friday, 5 August, 2022",0.003916216
Unvaccinated Deaths per 10000,"Saturday, 6 August, 2022",0.004378496
Vaccinated Deaths per 10000,"Saturday, 6 August, 2022",0.002848057
Unvaccinated Deaths per 10000,"Sunday, 7 August, 2022",0.004378753
Vaccinated Deaths per 10000,"Sunday, 7 August, 2022",0.001780019
Unvaccinated Deaths per 10000,"Monday, 8 August, 2022",0.002189499
Vaccinated Deaths per 10000,"Monday, 8 August, 2022",0.002848004
Unvaccinated Deaths per 10000,"Tuesday, 9 August, 2022",0.00656898
Vaccinated Deaths per 10000,"Tuesday, 9 August, 2022",0.002135978
Unvaccinated Deaths per 10000,"Wednesday, 10 August, 2022",0.002189955
Vaccinated Deaths per 10000,"Wednesday, 10 August, 2022",0.001067965
Unvaccinated Deaths per 10000,"Thursday, 11 August, 2022",0.006570613
Vaccinated Deaths per 10000,"Thursday, 11 August, 2022",0.002135891
Unvaccinated Deaths per 10000,"Friday, 12 August, 2022",0.006571501
Vaccinated Deaths per 10000,"Friday, 12 August, 2022",0.002847793
Unvaccinated Deaths per 10000,"Saturday, 13 August, 2022",0.008763493
Vaccinated Deaths per 10000,"Saturday, 13 August, 2022",0.003559642
Unvaccinated Deaths per 10000,"Sunday, 14 August, 2022",0.004381984
Vaccinated Deaths per 10000,"Sunday, 14 August, 2022",0.002847689
Unvaccinated Deaths per 10000,"Monday, 15 August, 2022",0.002191097
Vaccinated Deaths per 10000,"Monday, 15 August, 2022",0.001067875
Unvaccinated Deaths per 10000,"Tuesday, 16 August, 2022",0.004382392
Vaccinated Deaths per 10000,"Tuesday, 16 August, 2022",0.001779779
Unvaccinated Deaths per 10000,"Wednesday, 17 August, 2022",0.004382696
Vaccinated Deaths per 10000,"Wednesday, 17 August, 2022",0.001067855
Unvaccinated Deaths per 10000,"Thursday, 18 August, 2022",0.00876617
Vaccinated Deaths per 10000,"Thursday, 18 August, 2022",0.002135679
Unvaccinated Deaths per 10000,"Friday, 19 August, 2022",0.004383658
Vaccinated Deaths per 10000,"Friday, 19 August, 2022",0.003203451
Unvaccinated Deaths per 10000,"Saturday, 20 August, 2022",0.008768075
Vaccinated Deaths per 10000,"Saturday, 20 August, 2022",0.002847472
Unvaccinated Deaths per 10000,"Sunday, 21 August, 2022",0.006576411
Vaccinated Deaths per 10000,"Sunday, 21 August, 2022",0.001423724
Unvaccinated Deaths per 10000,"Monday, 22 August, 2022",0.00438455
Vaccinated Deaths per 10000,"Monday, 22 August, 2022",0.000711855
Unvaccinated Deaths per 10000,"Tuesday, 23 August, 2022",0.004384789
Vaccinated Deaths per 10000,"Tuesday, 23 August, 2022",0.001067772
Unvaccinated Deaths per 10000,"Wednesday, 24 August, 2022",0.002192522
Vaccinated Deaths per 10000,"Wednesday, 24 August, 2022",0.001067762
Unvaccinated Deaths per 10000,"Thursday, 25 August, 2022",0
Vaccinated Deaths per 10000,"Thursday, 25 August, 2022",0.000355915
Unvaccinated Deaths per 10000,"Friday, 26 August, 2022",0
Vaccinated Deaths per 10000,"Friday, 26 August, 2022",0.000711816
Unvaccinated Deaths per 10000,"Saturday, 27 August, 2022",0.004386358
Vaccinated Deaths per 10000,"Saturday, 27 August, 2022",0.001779517
Unvaccinated Deaths per 10000,"Sunday, 28 August, 2022",0.00219328
Vaccinated Deaths per 10000,"Sunday, 28 August, 2022",0.001423603
Unvaccinated Deaths per 10000,"Monday, 29 August, 2022",0.006580162
Vaccinated Deaths per 10000,"Monday, 29 August, 2022",0.002491286
Unvaccinated Deaths per 10000,"Tuesday, 30 August, 2022",0.00219346
Vaccinated Deaths per 10000,"Tuesday, 30 August, 2022",0.002491272
Unvaccinated Deaths per 10000,"Wednesday, 31 August, 2022",0.004386991
Vaccinated Deaths per 10000,"Wednesday, 31 August, 2022",0.00142358
Unvaccinated Deaths per 10000,"Thursday, 1 September, 2022",0.006580906
Vaccinated Deaths per 10000,"Thursday, 1 September, 2022",0.001423566
Unvaccinated Deaths per 10000,"Friday, 2 September, 2022",0.004387766
Vaccinated Deaths per 10000,"Friday, 2 September, 2022",0.00071177
Unvaccinated Deaths per 10000,"Saturday, 3 September, 2022",0
Vaccinated Deaths per 10000,"Saturday, 3 September, 2022",0.001423526
Unvaccinated Deaths per 10000,"Sunday, 4 September, 2022",0.008776424
Vaccinated Deaths per 10000,"Sunday, 4 September, 2022",0.000711758
Unvaccinated Deaths per 10000,"Monday, 5 September, 2022",0.002194259
Vaccinated Deaths per 10000,"Monday, 5 September, 2022",0.00071175
Unvaccinated Deaths per 10000,"Tuesday, 6 September, 2022",0.00219452
Vaccinated Deaths per 10000,"Tuesday, 6 September, 2022",0.002135209
Unvaccinated Deaths per 10000,"Wednesday, 7 September, 2022",0.006584466
Vaccinated Deaths per 10000,"Wednesday, 7 September, 2022",0.001779301
Unvaccinated Deaths per 10000,"Thursday, 8 September, 2022",0.002195029
Vaccinated Deaths per 10000,"Thursday, 8 September, 2022",0
Unvaccinated Deaths per 10000,"Friday, 9 September, 2022",0.008781046
Vaccinated Deaths per 10000,"Friday, 9 September, 2022",0.000355849
Unvaccinated Deaths per 10000,"Saturday, 10 September, 2022",0
Vaccinated Deaths per 10000,"Saturday, 10 September, 2022",0.000355845
Unvaccinated Deaths per 10000,"Sunday, 11 September, 2022",0.010977397
Vaccinated Deaths per 10000,"Sunday, 11 September, 2022",0.001423372
Unvaccinated Deaths per 10000,"Monday, 12 September, 2022",0.00219553
Vaccinated Deaths per 10000,"Monday, 12 September, 2022",0.000711683
Unvaccinated Deaths per 10000,"Tuesday, 13 September, 2022",0.006586823
Vaccinated Deaths per 10000,"Tuesday, 13 September, 2022",0.001779198
Unvaccinated Deaths per 10000,"Wednesday, 14 September, 2022",0
Vaccinated Deaths per 10000,"Wednesday, 14 September, 2022",0.001779178
Unvaccinated Deaths per 10000,"Thursday, 15 September, 2022",0.002195919
Vaccinated Deaths per 10000,"Thursday, 15 September, 2022",0
Unvaccinated Deaths per 10000,"Friday, 16 September, 2022",0
Vaccinated Deaths per 10000,"Friday, 16 September, 2022",0.002134975
Unvaccinated Deaths per 10000,"Saturday, 17 September, 2022",0.008784461
Vaccinated Deaths per 10000,"Saturday, 17 September, 2022",0.001067479
Unvaccinated Deaths per 10000,"Sunday, 18 September, 2022",0.004392339
Vaccinated Deaths per 10000,"Sunday, 18 September, 2022",0.001423299
Unvaccinated Deaths per 10000,"Monday, 19 September, 2022",0.002196223
Vaccinated Deaths per 10000,"Monday, 19 September, 2022",0.001779117
Unvaccinated Deaths per 10000,"Tuesday, 20 September, 2022",0.004392607
Vaccinated Deaths per 10000,"Tuesday, 20 September, 2022",0.000711643
Unvaccinated Deaths per 10000,"Wednesday, 21 September, 2022",0.008785449
Vaccinated Deaths per 10000,"Wednesday, 21 September, 2022",0.00071164
Unvaccinated Deaths per 10000,"Thursday, 22 September, 2022",0
Vaccinated Deaths per 10000,"Thursday, 22 September, 2022",0.000355816
Unvaccinated Deaths per 10000,"Friday, 23 September, 2022",0.004393384
Vaccinated Deaths per 10000,"Friday, 23 September, 2022",0.001423244
Unvaccinated Deaths per 10000,"Saturday, 24 September, 2022",0.002196797
Vaccinated Deaths per 10000,"Saturday, 24 September, 2022",0.001779042
Unvaccinated Deaths per 10000,"Sunday, 25 September, 2022",0
Vaccinated Deaths per 10000,"Sunday, 25 September, 2022",0.000355806
Unvaccinated Deaths per 10000,"Monday, 26 September, 2022",0.006590747
Vaccinated Deaths per 10000,"Monday, 26 September, 2022",0.000355805
Unvaccinated Deaths per 10000,"Tuesday, 27 September, 2022",0.002196988
